Sound 1;Sound 2;%Similarity;Accuracy;%Sequential;Pitch diff;FM diff;Entropy diff;Goodness diff;AM diff;From(1);To(1);From(2);To(2);Comments
bk474_43591.22901103_5_6_6_21_41_153200.wav;Yw189_43613.22859841_5_28_6_20_59_48700.wav;24;68,88;76,29;1,954;3,177;2,947;4,664;2,117;44;31592;44;26840;type  comments here
bk474_43591.22901103_5_6_6_21_41_241700.wav;Yw189_43613.22859841_5_28_6_20_59_48700.wav;19;61,47;81,86;1,921;3,252;2,866;4,749;2;44;31592;44;26840;type  comments here
bk474_43591.22901103_5_6_6_21_41_76700.wav;Yw189_43613.22859841_5_28_6_20_59_48700.wav;16;67,74;86,33;1,949;3,157;2,937;4,796;2,086;44;31592;44;26840;type  comments here
bk474_43591.23371946_5_6_6_29_31_155200.wav;Yw189_43613.22859841_5_28_6_20_59_48700.wav;18;64,34;83,54;1,951;3,206;3,137;4,896;2,037;44;31592;44;26840;type  comments here
bk474_43591.23371946_5_6_6_29_31_230200.wav;Yw189_43613.22859841_5_28_6_20_59_48700.wav;28;68,66;75,73;1,946;3,39;3,058;4,868;1,968;44;31592;44;26840;type  comments here
bk474_43591.23371946_5_6_6_29_31_315700.wav;Yw189_43613.22859841_5_28_6_20_59_48700.wav;24;70,89;78,43;1,989;3,275;2,999;4,894;1,947;44;31592;44;26840;type  comments here
bk474_43591.23557863_5_6_6_32_37_15700.wav;Yw189_43613.22859841_5_28_6_20_59_48700.wav;18;69,8;82,42;1,92;3,262;2,972;4,995;2,04;44;31592;44;26840;type  comments here
bk474_43591.23557863_5_6_6_32_37_91200.wav;Yw189_43613.22859841_5_28_6_20_59_48700.wav;17;73,31;85,49;1,947;3,22;3,045;4,893;1,978;44;31592;44;26840;type  comments here
bk474_43591.23665274_5_6_6_34_25_169700.wav;Yw189_43613.22859841_5_28_6_20_59_48700.wav;22;68,15;76,77;1,893;3,043;2,984;5,089;1,905;44;31592;44;26840;type  comments here
bk474_43591.23665274_5_6_6_34_25_92200.wav;Yw189_43613.22859841_5_28_6_20_59_48700.wav;23;68,68;86,05;1,937;3,119;2,959;4,55;1,938;44;31592;44;26840;type  comments here
bk474_43591.23682759_5_6_6_34_42_113700.wav;Yw189_43613.22859841_5_28_6_20_59_48700.wav;22;69,85;76,71;1,972;3,19;2,94;4,93;1,946;44;31592;44;26840;type  comments here
bk474_43591.21874926_5_6_6_4_34_214200.wav;Yw189_43613.23221956_5_28_6_27_1_11700.wav;23;75,14;79,91;1,66;3,179;2,675;4,888;1,914;44;31592;44;26840;type  comments here
bk474_43591.21874926_5_6_6_4_34_291200.wav;Yw189_43613.23221956_5_28_6_27_1_11700.wav;25;64,37;91,91;1,658;3,093;2,589;5,043;1,929;44;31592;44;26840;type  comments here
bk474_43591.21874926_5_6_6_4_34_384200.wav;Yw189_43613.23221956_5_28_6_27_1_11700.wav;18;64,27;100;1,641;3,159;2,643;5,119;1,899;44;31592;44;26840;type  comments here
bk474_43591.21942445_5_6_6_5_42_155700.wav;Yw189_43613.23221956_5_28_6_27_1_11700.wav;23;65,64;86,61;1,643;3,134;2,6;5,11;1,942;44;31592;44;26840;type  comments here
bk474_43591.22901103_5_6_6_21_41_153200.wav;Yw189_43613.23221956_5_28_6_27_1_11700.wav;24;67,48;84,93;1,658;3,068;2,643;4,657;2,072;44;31592;44;26840;type  comments here
bk474_43591.22901103_5_6_6_21_41_241700.wav;Yw189_43613.23221956_5_28_6_27_1_11700.wav;16;69,16;85,77;1,623;3,146;2,643;4,752;1,958;44;31592;44;26840;type  comments here
bk474_43591.22901103_5_6_6_21_41_76700.wav;Yw189_43613.23221956_5_28_6_27_1_11700.wav;16;70,11;86,33;1,652;3,045;2,684;4,799;2,043;44;31592;44;26840;type  comments here
bk474_43591.23371946_5_6_6_29_31_155200.wav;Yw189_43613.23221956_5_28_6_27_1_11700.wav;17;70,46;85,21;1,657;3,097;2,881;4,905;1,991;44;31592;44;26840;type  comments here
bk474_43591.23371946_5_6_6_29_31_230200.wav;Yw189_43613.23221956_5_28_6_27_1_11700.wav;22;70,32;86,05;1,65;3,286;2,851;4,881;1,924;44;31592;44;26840;type  comments here
bk474_43591.23371946_5_6_6_29_31_315700.wav;Yw189_43613.23221956_5_28_6_27_1_11700.wav;21;70,57;79,59;1,692;3,169;2,839;4,903;1,903;44;31592;44;26840;type  comments here
bk474_43591.23557863_5_6_6_32_37_15700.wav;Yw189_43613.23221956_5_28_6_27_1_11700.wav;18;69,61;83,82;1,641;3,158;2,824;4,988;1,995;44;31592;44;26840;type  comments here
bk474_43591.23557863_5_6_6_32_37_91200.wav;Yw189_43613.23221956_5_28_6_27_1_11700.wav;18;69,16;92,74;1,665;3,114;2,849;4,893;1,933;44;31592;44;26840;type  comments here
bk474_43591.23665274_5_6_6_34_25_169700.wav;Yw189_43613.23221956_5_28_6_27_1_11700.wav;19;69,69;92,74;1,617;2,933;2,75;5,082;1,861;44;31592;44;26840;type  comments here
bk474_43591.23665274_5_6_6_34_25_92200.wav;Yw189_43613.23221956_5_28_6_27_1_11700.wav;24;65,97;83,82;1,642;3,01;2,741;4,558;1,893;44;31592;44;26840;type  comments here
bk474_43591.23682759_5_6_6_34_42_113700.wav;Yw189_43613.23221956_5_28_6_27_1_11700.wav;18;73,22;83,26;1,693;3,083;2,768;4,932;1,902;44;31592;44;26840;type  comments here
bk474_43591.21874926_5_6_6_4_34_214200.wav;Yw189_43613.23221956_5_28_6_27_1_98700.wav;26;70,7;83,82;1,79;3,135;2,706;4,623;1,925;44;31592;44;26840;type  comments here
bk474_43591.21874926_5_6_6_4_34_291200.wav;Yw189_43613.23221956_5_28_6_27_1_98700.wav;31;65,28;71,13;1,79;3,053;2,619;4,779;1,939;44;31592;44;26840;type  comments here
bk474_43591.21874926_5_6_6_4_34_384200.wav;Yw189_43613.23221956_5_28_6_27_1_98700.wav;29;65,95;71,2;1,779;3,112;2,679;4,863;1,91;44;31592;44;26840;type  comments here
bk474_43591.21942445_5_6_6_5_42_155700.wav;Yw189_43613.23221956_5_28_6_27_1_98700.wav;26;65,08;100;1,782;3,092;2,699;4,841;1,953;44;31592;44;26840;type  comments here
bk474_43591.22901103_5_6_6_21_41_153200.wav;Yw189_43613.23221956_5_28_6_27_1_98700.wav;25;66,61;74,61;1,795;3,037;2,792;4,38;2,083;44;31592;44;26840;type  comments here
bk474_43591.22901103_5_6_6_21_41_241700.wav;Yw189_43613.23221956_5_28_6_27_1_98700.wav;16;69,88;100;1,762;3,106;2,727;4,475;1,969;44;31592;44;26840;type  comments here
bk474_43591.22901103_5_6_6_21_41_76700.wav;Yw189_43613.23221956_5_28_6_27_1_98700.wav;23;67,81;77,68;1,804;3,021;2,791;4,543;2,054;44;31592;44;26840;type  comments here
bk474_43591.23371946_5_6_6_29_31_155200.wav;Yw189_43613.23221956_5_28_6_27_1_98700.wav;24;71,35;90,23;1,793;3,063;2,991;4,648;2,003;44;31592;44;26840;type  comments here
bk474_43591.23371946_5_6_6_29_31_230200.wav;Yw189_43613.23221956_5_28_6_27_1_98700.wav;22;74,69;93,86;1,787;3,242;2,922;4,623;1,935;44;31592;44;26840;type  comments here
bk474_43591.23371946_5_6_6_29_31_315700.wav;Yw189_43613.23221956_5_28_6_27_1_98700.wav;36;68,77;87,16;1,83;3,13;2,873;4,646;1,914;44;31592;44;26840;type  comments here
bk474_43591.23557863_5_6_6_32_37_15700.wav;Yw189_43613.23221956_5_28_6_27_1_98700.wav;24;69,3;89,72;1,765;3,118;2,848;4,725;2,006;44;31592;44;26840;type  comments here
bk474_43591.23557863_5_6_6_32_37_91200.wav;Yw189_43613.23221956_5_28_6_27_1_98700.wav;24;67,71;83,26;1,804;3,079;2,911;4,633;1,944;44;31592;44;26840;type  comments here
bk474_43591.23665274_5_6_6_34_25_169700.wav;Yw189_43613.23221956_5_28_6_27_1_98700.wav;23;69,51;86,61;1,739;2,903;2,842;4,802;1,872;44;31592;44;26840;type  comments here
bk474_43591.23665274_5_6_6_34_25_92200.wav;Yw189_43613.23221956_5_28_6_27_1_98700.wav;31;69,67;64,65;1,779;2,978;2,821;4,291;1,904;44;31592;44;26840;type  comments here
bk474_43591.23682759_5_6_6_34_42_113700.wav;Yw189_43613.23221956_5_28_6_27_1_98700.wav;26;71,16;73,22;1,818;3,048;2,811;4,664;1,914;44;31592;44;26840;type  comments here
bk474_43591.21874926_5_6_6_4_34_214200.wav;Yw183_43619.32343399_6_3_8_59_3_2200.wav;22;76,57;79,07;1,471;2,85;3,327;5,301;2,096;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_291200.wav;Yw183_43619.32343399_6_3_8_59_3_2200.wav;15;80,73;94,14;1,472;2,764;3,243;5,441;2,102;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_384200.wav;Yw183_43619.32343399_6_3_8_59_3_2200.wav;24;74,15;79,91;1,458;2,82;3,292;5,518;2,08;44;31592;44;39292;type  comments here
bk474_43591.21942445_5_6_6_5_42_155700.wav;Yw183_43619.32343399_6_3_8_59_3_2200.wav;18;79,93;87,44;1,46;2,81;3,208;5,494;2,119;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_153200.wav;Yw183_43619.32343399_6_3_8_59_3_2200.wav;19;83,27;88,84;1,474;2,775;3,22;4,947;2,253;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_241700.wav;Yw183_43619.32343399_6_3_8_59_3_2200.wav;15;76,48;94,14;1,44;2,824;3,261;5,078;2,143;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_76700.wav;Yw183_43619.32343399_6_3_8_59_3_2200.wav;22;78,43;88;1,469;2,761;3,288;5,252;2,23;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_155200.wav;Yw183_43619.32343399_6_3_8_59_3_2200.wav;28;71,16;80,47;1,472;2,798;3,483;5,373;2,169;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_230200.wav;Yw183_43619.32343399_6_3_8_59_3_2200.wav;24;81,83;85,77;1,466;2,959;3,477;5,361;2,106;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_315700.wav;Yw183_43619.32343399_6_3_8_59_3_2200.wav;23;76,85;91,35;1,509;2,857;3,489;5,368;2,086;44;31592;44;39292;type  comments here
bk474_43591.23557863_5_6_6_32_37_15700.wav;Yw183_43619.32343399_6_3_8_59_3_2200.wav;21;75,92;81,86;1,448;2,839;3,481;5,354;2,171;44;31592;44;39292;type  comments here
bk474_43591.23557863_5_6_6_32_37_91200.wav;Yw183_43619.32343399_6_3_8_59_3_2200.wav;23;74,02;84,65;1,474;2,8;3,482;5,305;2,111;44;31592;44;39292;type  comments here
bk474_43591.23665274_5_6_6_34_25_169700.wav;Yw183_43619.32343399_6_3_8_59_3_2200.wav;20;72,58;83,54;1,424;2,642;3,363;5,357;2,047;44;31592;44;39292;type  comments here
bk474_43591.23665274_5_6_6_34_25_92200.wav;Yw183_43619.32343399_6_3_8_59_3_2200.wav;21;77,06;93,3;1,458;2,712;3,363;4,97;2,074;44;31592;44;39292;type  comments here
bk474_43591.23682759_5_6_6_34_42_113700.wav;Yw183_43619.32343399_6_3_8_59_3_2200.wav;17;78,63;88,84;1,501;2,777;3,412;5,313;2,089;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_214200.wav;Yw183_43619.32343399_6_3_8_59_3_66200.wav;22;78,11;87,72;1,5;2,925;3,133;5,195;2,006;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_291200.wav;Yw183_43619.32343399_6_3_8_59_3_66200.wav;16;81,86;93,58;1,505;2,871;3,043;5,327;2,028;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_384200.wav;Yw183_43619.32343399_6_3_8_59_3_66200.wav;23;77,45;87,16;1,494;2,915;3,094;5,413;1,999;44;31592;44;39292;type  comments here
bk474_43591.21942445_5_6_6_5_42_155700.wav;Yw183_43619.32343399_6_3_8_59_3_66200.wav;22;79,32;82,14;1,495;2,9;3,045;5,393;2,036;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_153200.wav;Yw183_43619.32343399_6_3_8_59_3_66200.wav;18;81,33;93,58;1,507;2,855;3,08;4,831;2,164;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_241700.wav;Yw183_43619.32343399_6_3_8_59_3_66200.wav;16;78,85;93,86;1,475;2,918;3,091;4,969;2,063;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_76700.wav;Yw183_43619.32343399_6_3_8_59_3_66200.wav;16;82,25;88,84;1,504;2,858;3,125;5,138;2,144;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_155200.wav;Yw183_43619.32343399_6_3_8_59_3_66200.wav;26;75,25;82,98;1,505;2,878;3,327;5,252;2,084;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_230200.wav;Yw183_43619.32343399_6_3_8_59_3_66200.wav;30;81,45;81,58;1,499;3,035;3,302;5,237;2,022;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_315700.wav;Yw183_43619.32343399_6_3_8_59_3_66200.wav;23;81,87;87,16;1,543;2,933;3,296;5,277;1,999;44;31592;44;39292;type  comments here
bk474_43591.23557863_5_6_6_32_37_15700.wav;Yw183_43619.32343399_6_3_8_59_3_66200.wav;22;75,7;87,16;1,475;2,922;3,283;5,255;2,086;44;31592;44;39292;type  comments here
bk474_43591.23557863_5_6_6_32_37_91200.wav;Yw183_43619.32343399_6_3_8_59_3_66200.wav;24;75,19;81,21;1,502;2,893;3,298;5,194;2,023;44;31592;44;39292;type  comments here
bk474_43591.23665274_5_6_6_34_25_169700.wav;Yw183_43619.32343399_6_3_8_59_3_66200.wav;15;79,77;93,86;1,447;2,723;3,196;5,257;1,957;44;31592;44;39292;type  comments here
bk474_43591.23665274_5_6_6_34_25_92200.wav;Yw183_43619.32343399_6_3_8_59_3_66200.wav;22;78,58;87,72;1,49;2,793;3,189;4,888;1,984;44;31592;44;39292;type  comments here
bk474_43591.23682759_5_6_6_34_42_113700.wav;Yw183_43619.32343399_6_3_8_59_3_66200.wav;15;86,06;93,86;1,527;2,86;3,222;5,22;1,998;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_214200.wav;Yw183_43619.37830951_6_3_10_30_30_2200.wav;41;70,22;58,82;1,638;3,026;3,299;5,162;2,061;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_291200.wav;Yw183_43619.37830951_6_3_10_30_30_2200.wav;36;70,83;73,52;1,644;2,951;3,212;5,307;2,081;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_384200.wav;Yw183_43619.37830951_6_3_10_30_30_2200.wav;46;71,23;57,04;1,637;3,005;3,262;5,382;2,052;44;31592;44;39292;type  comments here
bk474_43591.21942445_5_6_6_5_42_155700.wav;Yw183_43619.37830951_6_3_10_30_30_2200.wav;44;70,81;63,63;1,638;2,989;3,168;5,361;2,089;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_153200.wav;Yw183_43619.37830951_6_3_10_30_30_2200.wav;41;74,24;66,1;1,65;2,941;3,172;4,794;2,218;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_241700.wav;Yw183_43619.37830951_6_3_10_30_30_2200.wav;38;67,76;65,13;1,618;3,004;3,224;4,936;2,113;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_76700.wav;Yw183_43619.37830951_6_3_10_30_30_2200.wav;35;71,88;70,65;1,646;2,928;3,247;5,123;2,199;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_155200.wav;Yw183_43619.37830951_6_3_10_30_30_2200.wav;38;68,1;70,43;1,647;2,966;3,442;5,244;2,135;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_230200.wav;Yw183_43619.37830951_6_3_10_30_30_2200.wav;47;78,12;66,24;1,642;3,135;3,442;5,232;2,072;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_315700.wav;Yw183_43619.37830951_6_3_10_30_30_2200.wav;36;76,26;75,12;1,686;3,029;3,46;5,239;2,052;44;31592;44;39292;type  comments here
bk474_43591.23557863_5_6_6_32_37_15700.wav;Yw183_43619.37830951_6_3_10_30_30_2200.wav;36;72,83;65,49;1,609;3,014;3,453;5,211;2,139;44;31592;44;39292;type  comments here
bk474_43591.23557863_5_6_6_32_37_91200.wav;Yw183_43619.37830951_6_3_10_30_30_2200.wav;34;73,79;64,29;1,637;2,976;3,448;5,173;2,08;44;31592;44;39292;type  comments here
bk474_43591.23665274_5_6_6_34_25_169700.wav;Yw183_43619.37830951_6_3_10_30_30_2200.wav;42;69,08;63,81;1,581;2,807;3,325;5,205;2,012;44;31592;44;39292;type  comments here
bk474_43591.23665274_5_6_6_34_25_92200.wav;Yw183_43619.37830951_6_3_10_30_30_2200.wav;36;74,11;65,69;1,633;2,88;3,326;4,834;2,04;44;31592;44;39292;type  comments here
bk474_43591.23682759_5_6_6_34_42_113700.wav;Yw183_43619.37830951_6_3_10_30_30_2200.wav;30;73,75;78,24;1,662;2,947;3,381;5,171;2,053;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_214200.wav;Yw183_43619.37830951_6_3_10_30_30_63700.wav;38;73,28;54,33;1,521;2,891;3,212;5,056;2,099;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_291200.wav;Yw183_43619.37830951_6_3_10_30_30_63700.wav;36;70,01;65,91;1,523;2,817;3,124;5,213;2,117;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_384200.wav;Yw183_43619.37830951_6_3_10_30_30_63700.wav;39;70,74;58,35;1,513;2,869;3,176;5,284;2,088;44;31592;44;39292;type  comments here
bk474_43591.21942445_5_6_6_5_42_155700.wav;Yw183_43619.37830951_6_3_10_30_30_63700.wav;35;72,77;65,91;1,514;2,856;3,11;5,251;2,126;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_153200.wav;Yw183_43619.37830951_6_3_10_30_30_63700.wav;34;70,41;67,92;1,527;2,811;3,135;4,711;2,256;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_241700.wav;Yw183_43619.37830951_6_3_10_30_30_63700.wav;34;68,47;64,47;1,494;2,871;3,159;4,838;2,151;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_76700.wav;Yw183_43619.37830951_6_3_10_30_30_63700.wav;30;73,48;74,05;1,524;2,796;3,192;5,013;2,234;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_155200.wav;Yw183_43619.37830951_6_3_10_30_30_63700.wav;29;74,45;79,35;1,525;2,835;3,388;5,126;2,172;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_230200.wav;Yw183_43619.37830951_6_3_10_30_30_63700.wav;39;80,11;66,67;1,52;3,002;3,372;5,111;2,11;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_315700.wav;Yw183_43619.37830951_6_3_10_30_30_63700.wav;34;73,99;63,45;1,563;2,896;3,374;5,122;2,089;44;31592;44;39292;type  comments here
bk474_43591.23557863_5_6_6_32_37_15700.wav;Yw183_43619.37830951_6_3_10_30_30_63700.wav;29;71,77;76,56;1,496;2,881;3,363;5,113;2,176;44;31592;44;39292;type  comments here
bk474_43591.23557863_5_6_6_32_37_91200.wav;Yw183_43619.37830951_6_3_10_30_30_63700.wav;34;72,15;62,65;1,522;2,842;3,374;5,069;2,114;44;31592;44;39292;type  comments here
bk474_43591.23665274_5_6_6_34_25_169700.wav;Yw183_43619.37830951_6_3_10_30_30_63700.wav;36;65,42;73,05;1,47;2,676;3,264;5,124;2,05;44;31592;44;39292;type  comments here
bk474_43591.23665274_5_6_6_34_25_92200.wav;Yw183_43619.37830951_6_3_10_30_30_63700.wav;39;73,15;66,46;1,511;2,748;3,26;4,729;2,077;44;31592;44;39292;type  comments here
bk474_43591.23682759_5_6_6_34_42_113700.wav;Yw183_43619.37830951_6_3_10_30_30_63700.wav;28;73,73;70,15;1,548;2,814;3,3;5,074;2,091;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_214200.wav;Yw183_43619.38398962_6_3_10_39_58_138700.wav;41;68,82;53,13;1,714;3,153;3,264;4,978;2,075;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_291200.wav;Yw183_43619.38398962_6_3_10_39_58_138700.wav;32;70,6;73,52;1,722;3,077;3,176;5,133;2,095;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_384200.wav;Yw183_43619.38398962_6_3_10_39_58_138700.wav;36;70,09;72,38;1,716;3,132;3,233;5,212;2,065;44;31592;44;39292;type  comments here
bk474_43591.21942445_5_6_6_5_42_155700.wav;Yw183_43619.38398962_6_3_10_39_58_138700.wav;38;69,58;70,43;1,717;3,115;3,224;5,188;2,103;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_153200.wav;Yw183_43619.38398962_6_3_10_39_58_138700.wav;38;70,4;66,24;1,728;3,065;3,292;4,638;2,232;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_241700.wav;Yw183_43619.38398962_6_3_10_39_58_138700.wav;33;72;68,79;1,697;3,13;3,259;4,775;2,126;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_76700.wav;Yw183_43619.38398962_6_3_10_39_58_138700.wav;26;70,89;80,47;1,725;3,05;3,311;4,934;2,212;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_155200.wav;Yw183_43619.38398962_6_3_10_39_58_138700.wav;38;71,91;66,04;1,725;3,09;3,511;5,05;2,149;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_230200.wav;Yw183_43619.38398962_6_3_10_39_58_138700.wav;39;78,38;67,64;1,721;3,263;3,461;5,035;2,086;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_315700.wav;Yw183_43619.38398962_6_3_10_39_58_138700.wav;36;73,96;69,03;1,765;3,154;3,429;5,048;2,065;44;31592;44;39292;type  comments here
bk474_43591.23557863_5_6_6_32_37_15700.wav;Yw183_43619.38398962_6_3_10_39_58_138700.wav;33;69,63;70,15;1,684;3,141;3,409;5,041;2,153;44;31592;44;39292;type  comments here
bk474_43591.23557863_5_6_6_32_37_91200.wav;Yw183_43619.38398962_6_3_10_39_58_138700.wav;32;70,58;66,87;1,713;3,101;3,453;4,989;2,093;44;31592;44;39292;type  comments here
bk474_43591.23665274_5_6_6_34_25_169700.wav;Yw183_43619.38398962_6_3_10_39_58_138700.wav;39;66,91;66,8;1,655;2,93;3,37;5,049;2,026;44;31592;44;39292;type  comments here
bk474_43591.23665274_5_6_6_34_25_92200.wav;Yw183_43619.38398962_6_3_10_39_58_138700.wav;35;70,12;63,14;1,712;3,004;3,355;4,648;2,054;44;31592;44;39292;type  comments here
bk474_43591.23682759_5_6_6_34_42_113700.wav;Yw183_43619.38398962_6_3_10_39_58_138700.wav;29;75,14;75,73;1,737;3,072;3,363;4,993;2,067;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_214200.wav;Yw183_43619.38398962_6_3_10_39_58_2200.wav;36;70,51;72,74;1,788;3,144;3,105;4,861;2,08;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_291200.wav;Yw183_43619.38398962_6_3_10_39_58_2200.wav;34;72,85;72,1;1,797;3,067;3,019;5,004;2,099;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_384200.wav;Yw183_43619.38398962_6_3_10_39_58_2200.wav;32;74,64;75,45;1,794;3,122;3,07;5,084;2,07;44;31592;44;39292;type  comments here
bk474_43591.21942445_5_6_6_5_42_155700.wav;Yw183_43619.38398962_6_3_10_39_58_2200.wav;39;70,16;64,85;1,796;3,106;2,99;5,06;2,108;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_153200.wav;Yw183_43619.38398962_6_3_10_39_58_2200.wav;38;73,73;67,08;1,806;3,054;3,004;4,51;2,237;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_241700.wav;Yw183_43619.38398962_6_3_10_39_58_2200.wav;34;70,26;72,25;1,776;3,121;3,042;4,643;2,132;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_76700.wav;Yw183_43619.38398962_6_3_10_39_58_2200.wav;38;68,83;60,94;1,802;3,038;3,07;4,818;2,217;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_155200.wav;Yw183_43619.38398962_6_3_10_39_58_2200.wav;38;66,92;73,77;1,802;3,08;3,266;4,934;2,154;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_230200.wav;Yw183_43619.38398962_6_3_10_39_58_2200.wav;54;74,71;54,53;1,799;3,254;3,257;4,92;2,091;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_315700.wav;Yw183_43619.38398962_6_3_10_39_58_2200.wav;32;71,28;74,33;1,844;3,145;3,267;4,93;2,071;44;31592;44;39292;type  comments here
bk474_43591.23557863_5_6_6_32_37_15700.wav;Yw183_43619.38398962_6_3_10_39_58_2200.wav;34;72,71;70,43;1,755;3,131;3,258;4,917;2,158;44;31592;44;39292;type  comments here
bk474_43591.23557863_5_6_6_32_37_91200.wav;Yw183_43619.38398962_6_3_10_39_58_2200.wav;39;71,44;52,85;1,784;3,09;3,262;4,872;2,097;44;31592;44;39292;type  comments here
bk474_43591.23665274_5_6_6_34_25_169700.wav;Yw183_43619.38398962_6_3_10_39_58_2200.wav;40;71,09;67,18;1,724;2,919;3,145;4,922;2,031;44;31592;44;39292;type  comments here
bk474_43591.23665274_5_6_6_34_25_92200.wav;Yw183_43619.38398962_6_3_10_39_58_2200.wav;39;70,62;62,06;1,788;2,994;3,144;4,532;2,059;44;31592;44;39292;type  comments here
bk474_43591.23682759_5_6_6_34_42_113700.wav;Yw183_43619.38398962_6_3_10_39_58_2200.wav;31;70,84;74,89;1,807;3,062;3,191;4,875;2,072;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_214200.wav;Yw183_43619.38398962_6_3_10_39_58_59200.wav;46;71,1;48,94;1,534;3,06;3,232;5,17;2,185;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_291200.wav;Yw183_43619.38398962_6_3_10_39_58_59200.wav;38;73,15;69,31;1,521;2,987;3,146;5,316;2,205;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_384200.wav;Yw183_43619.38398962_6_3_10_39_58_59200.wav;48;72,36;54,94;1,51;3,039;3,197;5,391;2,176;44;31592;44;39292;type  comments here
bk474_43591.21942445_5_6_6_5_42_155700.wav;Yw183_43619.38398962_6_3_10_39_58_59200.wav;41;69,83;70,77;1,512;3,025;3,117;5,369;2,213;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_153200.wav;Yw183_43619.38398962_6_3_10_39_58_59200.wav;45;70,68;58,21;1,541;2,981;3,132;4,804;2,342;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_241700.wav;Yw183_43619.38398962_6_3_10_39_58_59200.wav;37;71,68;65,08;1,492;3,041;3,17;4,945;2,24;44;31592;44;39292;type  comments here
